id_servico;id_orgao;nome_orgao;servico;servico_digital;avaliacoes_negativas;avaliacoes_positivas;porcentagem_digital
2391;34313;Fundação Osório (FOSORIO);Trancar matrícula de aluno na Fundação Osório;false;0;0;0
2241;912;Agência Nacional de Transportes Aquaviários (ANTAQ);Obter autorização para uso de embarcação estrangeira em transporte privativo de embarcações brasileiras;true;0;0;100
2392;34313;Fundação Osório (FOSORIO);Rematricular aluno na Fundação Osório;false;0;0;0
2399;34313;Fundação Osório (FOSORIO);Obter declaração para estágio;false;0;2;0
2400;34313;Fundação Osório (FOSORIO);Obter Declaração Certificatória;false;1;0;0
2401;34313;Fundação Osório (FOSORIO);Obter Declaração de Comparecimento do Responsável em reunião escolar;false;4;2;0
2402;34313;Fundação Osório (FOSORIO);Obter Declaração de Isenção do D.O.U.;false;2;1;0
2455;36724;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA);Obter Certificado de Regularidade;true;11;7;100
2484;36790;Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP);Fazer o Exame Nacional de Desempenho de Estudantes;false;46;11;85
2242;912;Agência Nacional de Transportes Aquaviários (ANTAQ);Obter autorização de Afretamento de Embarcação para Operar na Navegação Interior.;false;1;5;100
2243;912;Agência Nacional de Transportes Aquaviários (ANTAQ);Obter autorização para revisão e reajuste das tarifas portuárias;false;1;0;100
2393;34313;Fundação Osório (FOSORIO);Renovar matrícula de aluno na Fundação Osório;true;0;1;100
2245;912;Agência Nacional de Transportes Aquaviários (ANTAQ);Obter autorização para transferência de titularidade e controle societário das instalações portuárias em portos públicos;false;0;1;100
2248;913;Agência Nacional de Transportes Terrestres (ANTT);Solicitar Termo de Autorização do Serviço realizado em regime de Fretamento;false;0;1;100
2408;34309;Fundação Nacional de Artes (FUNARTE);Obter instrumentos musicais de sopro e percussão para bandas de música;false;2;20;50
2416;34309;Fundação Nacional de Artes (FUNARTE);Participar do Curso Técnico em Artes Circenses;false;1;0;0
2460;36724;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA);Obter autorização ambiental para transporte marítimo e interestadual de produtos perigosos;false;1;0;100
2471;36722;Instituto Brasileiro de Museus (IBRAM);Increver-se no Prêmio Darcy Ribeiro;false;0;0;66
2485;36790;Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP);Obter acesso ao Sistema de Avaliação de Escolas de Governo;false;3;2;0
2246;913;Agência Nacional de Transportes Terrestres (ANTT);Solicitar parcelamento de débitos junto à ANTT não inscritos em Divida Ativa da União;false;7;2;66
2247;913;Agência Nacional de Transportes Terrestres (ANTT);Obter autorização para prestar serviço regular de transporte rodoviário interestadual e internacional de passageiros;false;0;7;100
2249;913;Agência Nacional de Transportes Terrestres (ANTT);Obter licença de viagem em regime de fretamento eventual;false;1;4;100
2271;13293;Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES);Obter apoio financeiro para a realização de eventos científicos e tecnológicos no país;false;2;4;100
2276;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Agendar visita técnica aos laboratórios do Centro de Tecnologias Estratégicas do Nordeste;false;1;4;50
2277;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Solicitar alocação de recursos computacionais do Centro de Tecnologia Estratégica do Nordeste;false;0;0;50
2397;34313;Fundação Osório (FOSORIO);Obter Declaração: MetrôRio;false;0;1;0
2265;13293;Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES);Obter autorização para a abertura de novos cursos de pós-graduação stricto sensu no Brasil;true;1;3;100
2266;13293;Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES);Participar de cursos de licenciatura ou especialização, na modalidade à distância, para atuação na educação básica;false;11;17;33
2268;13293;Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES);Participar de cursos de licenciatura ou especialização, na modalidade presencial, para atuação na educação básica;false;5;4;100
2269;13293;Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES);Obter bolsa de iniciação à docência;false;10;14;100
2273;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Usar laboratórios avançados de física;false;0;0;50
2275;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Agendar visita ao Centro de Tecnologia Mineral;false;2;5;50
2395;34313;Fundação Osório (FOSORIO);Obter Certificado de Conclusão do Ensino Médio;false;116;24;0
2396;34313;Fundação Osório (FOSORIO);Obter Declaração: Supervia;false;0;0;0
2461;34305;Fundação Instituto Brasileiro de Geografia e Estatística (IBGE);Obter certidão de população para criação de municípios ou distritos;false;0;0;100
2462;34305;Fundação Instituto Brasileiro de Geografia e Estatística (IBGE);Obter certidão de quitação de informações;false;7;8;100
2943;37532;Ministério da Justiça  (MJ);Registrar Certificado de Formação de Vigilante;false;13;15;0
2398;34313;Fundação Osório (FOSORIO);Solicitar Declaração: RioÔnibus;false;0;1;0
2463;34305;Fundação Instituto Brasileiro de Geografia e Estatística (IBGE);Obter acesso à RBMC-IP;false;3;0;100
2486;36790;Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP);Obter acesso ao Sistema de Acreditação Regional de Cursos de Graduação do Mercosul;false;2;6;100
2558;37065;Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN);Obter Valoração do Patrimônio Cultural Ferroviário;false;0;1;0
2885;23734;Departamento Nacional de Produção Mineral (DNPM);Reavaliar reservas de títulos minerários de lavra;false;2;0;0
2908;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Transferir titularidade de autorização para operação de Terminal;false;0;0;0
2909;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter Autorização para Unidade de Regaseficação ou Liquefação;false;0;0;0
2910;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Transferir a titularidade da autorização para operação de Unidade de Liquefação ou de Regaseificação;false;0;0;0
2939;23734;Departamento Nacional de Produção Mineral (DNPM);Obter anuência para exportação de fósseis;false;1;0;100
2870;36783;Instituto Nacional da Propriedade Industrial (INPI);Reconhecer denominação de origem;false;0;0;50
2887;908;Agência Nacional de Aviação Civil (ANAC);Obter aprovação de Embalagem para Transporte Aéreo de Artigos Perigosos;false;1;0;100
2874;36783;Instituto Nacional da Propriedade Industrial (INPI);Registrar topografia de circuito integrado;false;0;0;50
2945;37532;Ministério da Justiça  (MJ);Obter Nada Consta de Multas de Trânsito da PRF;true;21;15;100
2946;37532;Ministério da Justiça  (MJ);Obter restituição de Valores de Multas;false;1;0;0
3170;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter autorização para Atividade de Exportador de Petróleo e de Gás Natural, de seus Derivados e de Biocombustíveis;false;0;1;0
2568;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Visitar o Jardim Botânico do Rio de Janeiro em carro elétrico;false;0;4;0
2569;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Visitar exposição virtual no Centro de Visitantes do Jardim Botânico do Rio de Janeiro;false;0;0;0
2571;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Obter informações sobre as plantas do Jardim Botânico do Rio de Janeiro (Coleções Vivas);true;0;0;100
2583;55796;Superintendência de Desenvolvimento do Centro-Oeste (SUDECO);Obter informações sobre convênios da SUDECO;false;0;1;100
2599;908;Agência Nacional de Aviação Civil (ANAC);Obter Certificado de Marca Experimental;false;1;0;100
2575;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Realizar visita guiada ao Herbário do Jardim Botânico do Rio de Janeiro;false;0;0;50
2576;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Fazer mestrado profissional em biodiversidade em unidades de conservação;false;0;3;100
2873;36783;Instituto Nacional da Propriedade Industrial (INPI);Obter nulidade administrativa de reconhecimento de indicação geográfica;false;0;0;50
2883;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Matricular-se em extensão e pós-graduação Lato Senso na Escola Nacional de Botânica Tropical;false;1;1;100
2871;36783;Instituto Nacional da Propriedade Industrial (INPI);Opor-se a pedido de reconhecimento de indicação geográfica;false;0;0;50
2886;908;Agência Nacional de Aviação Civil (ANAC);Obter Certificado de Aeronavegabilidade Especial para Aeronave Leve Esportiva;false;0;0;100
2947;37532;Ministério da Justiça  (MJ);Identificar Condutor Infrator em multas da PRF;false;84;28;0
2578;37021;Instituto de Pesquisas Jardim Botânico do Rio de Janeiro (JBRJ);Obter informações para veiculação jornalística do Jardim Botânico do Rio de Janeiro;false;0;1;100
2580;56003;Superintendência do Desenvolvimento da Amazônia (SUDAM);Obter consulta prévia para projeto a ser apresentado ao Fundo de Desenvolvimento da Amazônia;false;0;1;0
2581;56003;Superintendência do Desenvolvimento da Amazônia (SUDAM);Obter concessão de Incentivos Fiscais pela SUDAM;false;0;2;100
2587;55943;Superintendência de Seguros Privados (SUSEP);Registrar corretor de seguros;true;1;5;100
2894;908;Agência Nacional de Aviação Civil (ANAC);Obter mudança de categoria de registro de aeronave;false;0;2;100
2897;909;Agência Nacional de Energia Elétrica (ANEEL);Alterar tempo de faturamento da iluminação pública.;false;0;2;100
3201;23734;Departamento Nacional de Produção Mineral (DNPM);Obter autorização para obras civis e de apoio para trabalhos de pesquisa e lavra;false;0;0;0
3204;37532;Ministério da Justiça  (MJ);Emitir a Carteira Nacional de Vigilante;false;103;392;100
2584;56004;Superintendência do Desenvolvimento do Nordeste (SUDENE);Obter reinvestimento do Imposto de Renda para projetos de modernização ou complementação de equipamentos;false;0;1;0
2586;56004;Superintendência do Desenvolvimento do Nordeste (SUDENE);Obter incentivos fiscais com vistas à rentabilidade e competitividade;false;1;2;0
3258;7378;Comando da Marinha (CMAR);Obter a Carteira de Habilitação de Amadores;false;3;20;0
2600;908;Agência Nacional de Aviação Civil (ANAC);Obter vistoria técnica de aeronave;true;0;0;100
2596;908;Agência Nacional de Aviação Civil (ANAC);Credenciar Profissional em Aeronavegabilidade;false;1;1;75
2597;908;Agência Nacional de Aviação Civil (ANAC);Credenciar Profissional de Fabricação;false;0;0;75
2601;908;Agência Nacional de Aviação Civil (ANAC);Obter autorização para vôos não regulares;false;0;0;100
2603;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter autorização para atividade de Organismo de Certificação de Conteúdo Local;false;2;3;50
2605;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter informações e dados técnicos;false;0;0;66
2606;910;Agência Nacional de Saúde Suplementar (ANS);Registrar plano de saúde;false;1;0;100
2604;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter amostras de rochas e fluidos;false;0;2;83
2607;910;Agência Nacional de Saúde Suplementar (ANS);Obter autorização de funcionamento para operadoras de planos privados de saúde;false;0;3;50
2949;26268;Departamento de Polícia Rodoviária Federal (DPRF);Registrar Boletim de Acidente de Trânsito;false;19;14;0
2609;913;Agência Nacional de Transportes Terrestres (ANTT);Obter autorização de viagem de caráter ocasional;false;0;2;0
2879;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Obter certificado de conformidade de produtos.;false;3;0;100
2884;36799;Instituto Nacional de Tecnologia da Informação (ITI);Credenciar-se na ICP-Brasil;false;3;4;100
2890;908;Agência Nacional de Aviação Civil (ANAC);Obter Informação ao Aeronavegante;false;0;0;100
2901;917;Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP);Obter Autorização de Comercialização de Gás Natural;false;1;2;0
2889;908;Agência Nacional de Aviação Civil (ANAC);Obter aprovação para Programa de Segurança do Operador Aéreo;false;0;1;100
3215;34309;Fundação Nacional de Artes (FUNARTE);Concorrer ao Prêmio Funarte de Teatro Myriam Muniz;false;0;2;37
2628;914;Agência Nacional de Vigilância Sanitária (ANVISA);Obter Certificado de não-objeção para importação;false;3;1;100
2651;7581;Comissão Nacional de Energia Nuclear (CNEN);Saber contaminação e níveis de exposição em instalações radiativas.;false;0;0;100
2654;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter fontes radioativas de Cobalto-60;false;0;0;60
2631;37525;Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC);Obter auxílio técnico especializado na área mineral;false;0;0;0
2652;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter estimativa de dose absorvida em indivíduos expostos à radiação ionizante;false;0;0;100
2672;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter autorização para operação de instalação radiativa;false;0;0;100
2675;7581;Comissão Nacional de Energia Nuclear (CNEN);Adquirir radioisótopos ou equipamentos geradores de radiação ionizante em território nacional;false;1;0;100
2677;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter histórico de exposição à radiação ionizante;false;2;1;25
2679;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter aprovação do local onde a instalação nuclear de potência será construída;false;0;0;50
2682;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter autorização para operação Inicial de instalação nuclear de potência;false;0;0;50
2683;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter autorização para operação permanente de instalação nuclear de potência;false;0;0;50
2685;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter Licença de Construção de Instalação Nuclear de Pesquisa;false;0;0;50
2689;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter Licença de Operador ou Operador Sênior de reator de instalação nuclear de pesquisa;false;0;0;50
2691;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter a licença de construção para instalações de mineração de Urânio ou Tório;false;0;0;0
2693;7581;Comissão Nacional de Energia Nuclear (CNEN);Obter autorizaçãode operação permanente para instalações de mineração de Urânio ou Tório;false;0;0;0
